Size,Ntrial,AvgTestAcc,AvgTrainAcc,AvgConfMatrix,Config
0.3,0,0.6108108108108108,0.574468085106383,[[27.2 26.8] [16.4 40.6]],relu_adam_adaptive_(50, 50)
0.3,0,0.6270270270270271,0.5829787234042553,[[32.  22. ] [19.4 37.6]],relu_adam_adaptive_(100,)
0.3,1,0.5009009009009009,0.5148936170212766,[[30.8 22.2] [33.2 24.8]],identity_lbfgs_constant_(50,)
0.3,1,0.6072072072072072,0.5787234042553192,[[36.4 16.6] [27.  31. ]],identity_lbfgs_constant_(50, 50)
0.3,1,0.6468468468468468,0.5914893617021276,[[39.2 13.8] [25.4 32.6]],identity_lbfgs_constant_(100,)
0.3,1,0.5009009009009009,0.5148936170212766,[[30.8 22.2] [33.2 24.8]],identity_lbfgs_invscaling_(50,)
0.3,1,0.6072072072072072,0.5787234042553192,[[36.4 16.6] [27.  31. ]],identity_lbfgs_invscaling_(50, 50)
0.3,1,0.6468468468468468,0.5914893617021276,[[39.2 13.8] [25.4 32.6]],identity_lbfgs_invscaling_(100,)
0.3,1,0.5009009009009009,0.5148936170212766,[[30.8 22.2] [33.2 24.8]],identity_lbfgs_adaptive_(50,)
0.3,1,0.6072072072072072,0.5787234042553192,[[36.4 16.6] [27.  31. ]],identity_lbfgs_adaptive_(50, 50)
0.3,1,0.6468468468468468,0.5914893617021276,[[39.2 13.8] [25.4 32.6]],identity_lbfgs_adaptive_(100,)
0.3,1,0.4774774774774775,0.425531914893617,[[53.  0.] [58.  0.]],identity_sgd_constant_(50,)
0.3,1,0.4774774774774775,0.425531914893617,[[53.  0.] [58.  0.]],identity_sgd_constant_(50, 50)
0.3,1,0.4774774774774775,0.425531914893617,[[53.  0.] [58.  0.]],identity_sgd_constant_(100,)
0.3,1,0.6252252252252253,0.5574468085106383,[[30.  23. ] [18.6 39.4]],identity_sgd_invscaling_(50,)
0.3,1,0.4774774774774775,0.425531914893617,[[53.  0.] [58.  0.]],identity_sgd_invscaling_(50, 50)
0.3,1,0.7045045045045045,0.574468085106383,[[33.8 19.2] [13.6 44.4]],identity_sgd_invscaling_(100,)
0.3,1,0.4774774774774775,0.425531914893617,[[53.  0.] [58.  0.]],identity_sgd_adaptive_(50,)
0.3,1,0.4774774774774775,0.425531914893617,[[53.  0.] [58.  0.]],identity_sgd_adaptive_(50, 50)
0.3,1,0.4774774774774775,0.425531914893617,[[53.  0.] [58.  0.]],identity_sgd_adaptive_(100,)
0.3,1,0.572972972972973,0.548936170212766,[[11.2 41.8] [ 5.6 52.4]],identity_adam_constant_(50,)
0.3,1,0.5369369369369369,0.5446808510638298,[[13.2 39.8] [11.6 46.4]],identity_adam_constant_(50, 50)
0.3,1,0.5621621621621622,0.5148936170212766,[[41.8 11.2] [37.4 20.6]],identity_adam_constant_(100,)
0.3,1,0.572972972972973,0.548936170212766,[[11.2 41.8] [ 5.6 52.4]],identity_adam_invscaling_(50,)
0.3,1,0.5369369369369369,0.5446808510638298,[[13.2 39.8] [11.6 46.4]],identity_adam_invscaling_(50, 50)
0.3,1,0.5621621621621622,0.5148936170212766,[[41.8 11.2] [37.4 20.6]],identity_adam_invscaling_(100,)
