Size,Ntrial,AvgTestAcc,AvgTrainAcc,AvgConfMatrix,Config
3,1,0.6165793933132174,0.6175059309805072,22.0,tanh_adam_constant_(50, 50)
3,1,0.601506443747823,0.6094655147112774,22.0,tanh_adam_constant_(100,)
3,1,0.5666989538938396,0.5784194242668819,22.0,tanh_adam_invscaling_(50,)
3,1,0.6165793933132174,0.6175059309805072,22.0,tanh_adam_invscaling_(50, 50)
3,1,0.601506443747823,0.6094655147112774,22.0,tanh_adam_invscaling_(100,)
3,1,0.5666989538938396,0.5784194242668819,22.0,tanh_adam_adaptive_(50,)
3,1,0.6165793933132174,0.6175059309805072,22.0,tanh_adam_adaptive_(50, 50)
3,1,0.601506443747823,0.6094655147112774,22.0,tanh_adam_adaptive_(100,)
3,1,0.5335857607457762,0.5491036515273804,22.0,relu_lbfgs_constant_(50,)
3,1,0.5827235939401767,0.5598373688458435,22.0,relu_lbfgs_constant_(50, 50)
3,1,0.5401301860135646,0.542397314549857,22.0,relu_lbfgs_constant_(100,)
3,1,0.5335857607457762,0.5491036515273804,22.0,relu_lbfgs_invscaling_(50,)
3,1,0.5827235939401767,0.5598373688458435,22.0,relu_lbfgs_invscaling_(50, 50)
3,1,0.5401301860135646,0.542397314549857,22.0,relu_lbfgs_invscaling_(100,)
3,1,0.5335857607457762,0.5491036515273804,22.0,relu_lbfgs_adaptive_(50,)
3,1,0.5827235939401767,0.5598373688458435,22.0,relu_lbfgs_adaptive_(50, 50)
3,1,0.5401301860135646,0.542397314549857,22.0,relu_lbfgs_adaptive_(100,)
3,1,0.5181832857830533,0.5181822217330692,22.0,relu_sgd_constant_(50,)
3,1,0.5144379674309933,0.513991745542593,22.0,relu_sgd_constant_(50, 50)
3,1,0.5182005056375455,0.5181822217330692,22.0,relu_sgd_constant_(100,)
3,1,0.5295049487513649,0.529158681243427,22.0,relu_sgd_invscaling_(50,)
3,1,0.49999970647975295,0.49772713821018905,22.0,relu_sgd_invscaling_(50, 50)
3,1,0.5189495693079575,0.5189419619928094,22.0,relu_sgd_invscaling_(100,)
3,1,0.5181832857830533,0.5181822217330692,22.0,relu_sgd_adaptive_(50,)
3,1,0.5189323494534652,0.5181822217330692,22.0,relu_sgd_adaptive_(50, 50)
