Size,Ntrial,AvgTestAcc,AvgTrainAcc,AvgConfMatrix,Config
0.3,3,0.6,0.7848101265822784,[[80.  4.] [70. 31.]],20_0.775_0.1
0.3,3,0.6,0.7848101265822784,[[80.  4.] [70. 31.]],20_0.775_0.2
0.3,3,0.6,0.7848101265822784,[[80.  4.] [70. 31.]],20_0.775_0.30000000000000004
0.3,3,0.6270270270270271,0.7721518987341772,[[65. 19.] [50. 51.]],20_0.775_0.4
0.3,3,0.4540540540540541,0.5063291139240507,[[ 84.   0.] [101.   0.]],20_0.775_0.5
0.3,3,0.6,0.7848101265822784,[[80.  4.] [70. 31.]],20_1.0_0.1
0.3,3,0.6,0.7848101265822784,[[80.  4.] [70. 31.]],20_1.0_0.2
0.3,3,0.6,0.7848101265822784,[[80.  4.] [70. 31.]],20_1.0_0.30000000000000004
0.3,3,0.6270270270270271,0.7721518987341772,[[65. 19.] [50. 51.]],20_1.0_0.4
0.3,3,0.4540540540540541,0.5063291139240507,[[ 84.   0.] [101.   0.]],20_1.0_0.5
0.3,3,0.6594594594594595,0.8481012658227848,[[52. 32.] [31. 70.]],25_0.1_0.1
0.3,3,0.6,0.7848101265822784,[[80.  4.] [70. 31.]],25_0.1_0.2
0.3,3,0.6,0.7848101265822784,[[80.  4.] [70. 31.]],25_0.1_0.30000000000000004
0.3,3,0.6270270270270271,0.7721518987341772,[[65. 19.] [50. 51.]],25_0.1_0.4
0.3,3,0.4540540540540541,0.5063291139240507,[[ 84.   0.] [101.   0.]],25_0.1_0.5
0.3,3,0.6648648648648648,0.8354430379746836,[[69. 15.] [47. 54.]],25_0.325_0.1
0.3,3,0.6,0.7848101265822784,[[80.  4.] [70. 31.]],25_0.325_0.2
0.3,3,0.6,0.7848101265822784,[[80.  4.] [70. 31.]],25_0.325_0.30000000000000004
0.3,3,0.6270270270270271,0.7721518987341772,[[65. 19.] [50. 51.]],25_0.325_0.4
0.3,3,0.4540540540540541,0.5063291139240507,[[ 84.   0.] [101.   0.]],25_0.325_0.5
0.3,3,0.6648648648648648,0.8354430379746836,[[69. 15.] [47. 54.]],25_0.55_0.1
0.3,3,0.6,0.7848101265822784,[[80.  4.] [70. 31.]],25_0.55_0.2
0.3,3,0.6,0.7848101265822784,[[80.  4.] [70. 31.]],25_0.55_0.30000000000000004
0.3,3,0.6270270270270271,0.7721518987341772,[[65. 19.] [50. 51.]],25_0.55_0.4
0.3,3,0.4540540540540541,0.5063291139240507,[[ 84.   0.] [101.   0.]],25_0.55_0.5
0.3,3,0.6,0.7848101265822784,[[80.  4.] [70. 31.]],25_0.775_0.1
0.3,3,0.6,0.7848101265822784,[[80.  4.] [70. 31.]],25_0.775_0.2
0.3,3,0.6,0.7848101265822784,[[80.  4.] [70. 31.]],25_0.775_0.30000000000000004
0.3,3,0.6270270270270271,0.7721518987341772,[[65. 19.] [50. 51.]],25_0.775_0.4
0.3,3,0.4540540540540541,0.5063291139240507,[[ 84.   0.] [101.   0.]],25_0.775_0.5
0.3,3,0.6,0.7848101265822784,[[80.  4.] [70. 31.]],25_1.0_0.1
0.3,3,0.6,0.7848101265822784,[[80.  4.] [70. 31.]],25_1.0_0.2
0.3,3,0.6,0.7848101265822784,[[80.  4.] [70. 31.]],25_1.0_0.30000000000000004
0.3,3,0.6270270270270271,0.7721518987341772,[[65. 19.] [50. 51.]],25_1.0_0.4
0.3,3,0.4540540540540541,0.5063291139240507,[[ 84.   0.] [101.   0.]],25_1.0_0.5
0.3,3,0.6594594594594595,0.8481012658227848,[[52. 32.] [31. 70.]],30_0.1_0.1
0.3,3,0.6,0.7848101265822784,[[80.  4.] [70. 31.]],30_0.1_0.2
0.3,3,0.6,0.7848101265822784,[[80.  4.] [70. 31.]],30_0.1_0.30000000000000004
0.3,3,0.6270270270270271,0.7721518987341772,[[65. 19.] [50. 51.]],30_0.1_0.4
0.3,3,0.4540540540540541,0.5063291139240507,[[ 84.   0.] [101.   0.]],30_0.1_0.5
0.3,3,0.6648648648648648,0.8354430379746836,[[69. 15.] [47. 54.]],30_0.325_0.1
0.3,3,0.6,0.7848101265822784,[[80.  4.] [70. 31.]],30_0.325_0.2
0.3,3,0.6,0.7848101265822784,[[80.  4.] [70. 31.]],30_0.325_0.30000000000000004
0.3,3,0.6270270270270271,0.7721518987341772,[[65. 19.] [50. 51.]],30_0.325_0.4
0.3,3,0.4540540540540541,0.5063291139240507,[[ 84.   0.] [101.   0.]],30_0.325_0.5
0.3,3,0.6648648648648648,0.8354430379746836,[[69. 15.] [47. 54.]],30_0.55_0.1
0.3,3,0.6,0.7848101265822784,[[80.  4.] [70. 31.]],30_0.55_0.2
0.3,3,0.6,0.7848101265822784,[[80.  4.] [70. 31.]],30_0.55_0.30000000000000004
0.3,3,0.6270270270270271,0.7721518987341772,[[65. 19.] [50. 51.]],30_0.55_0.4
0.3,3,0.4540540540540541,0.5063291139240507,[[ 84.   0.] [101.   0.]],30_0.55_0.5
0.3,3,0.6,0.7848101265822784,[[80.  4.] [70. 31.]],30_0.775_0.1
