Size,Ntrial,TestAcc,TrainAcc,ConfMatrix,Config
0.3,9,0.6036036036036037,1.0,[[34 18] [26 33]],1_5
0.3,9,0.6036036036036037,0.723404255319149,[[38 14] [30 29]],6_1
0.3,9,0.5765765765765766,0.6595744680851063,[[38 14] [33 26]],6_2
0.3,9,0.5765765765765766,0.6382978723404256,[[38 14] [33 26]],6_3
0.3,9,0.5585585585585585,0.6382978723404256,[[37 15] [34 25]],6_4
0.3,9,0.5675675675675675,0.6382978723404256,[[37 15] [33 26]],6_5
0.3,9,0.5675675675675675,0.7446808510638298,[[33 19] [29 30]],11_1
0.3,9,0.5675675675675675,0.6595744680851063,[[33 19] [29 30]],11_2
0.3,9,0.6216216216216216,0.6808510638297872,[[33 19] [23 36]],11_3
0.3,9,0.6216216216216216,0.6595744680851063,[[31 21] [21 38]],11_4
0.3,9,0.6216216216216216,0.6595744680851063,[[31 21] [21 38]],11_5
0.3,9,0.6486486486486487,0.7659574468085106,[[44  8] [31 28]],16_1
0.3,9,0.5675675675675675,0.5957446808510638,[[48  4] [44 15]],16_2
0.3,9,0.5675675675675675,0.5957446808510638,[[49  3] [45 14]],16_3
0.3,9,0.5855855855855856,0.5957446808510638,[[51  1] [45 14]],16_4
0.3,9,0.6036036036036037,0.5957446808510638,[[50  2] [42 17]],16_5
0.3,9,0.5855855855855856,0.7659574468085106,[[36 16] [30 29]],21_1
0.3,9,0.6216216216216216,0.7446808510638298,[[33 19] [23 36]],21_2
0.3,9,0.5405405405405406,0.6808510638297872,[[25 27] [24 35]],21_3
0.3,9,0.5315315315315315,0.5957446808510638,[[25 27] [25 34]],21_4
0.3,9,0.5135135135135135,0.5957446808510638,[[24 28] [26 33]],21_5
0.3,9,0.6576576576576577,0.8085106382978723,[[45  7] [31 28]],26_1
0.3,9,0.6126126126126126,0.7446808510638298,[[30 22] [21 38]],26_2
0.3,9,0.6126126126126126,0.7872340425531915,[[32 20] [23 36]],26_3
0.3,9,0.5405405405405406,0.6170212765957447,[[29 23] [28 31]],26_4
0.3,9,0.5495495495495496,0.6170212765957447,[[29 23] [27 32]],26_5
0.5,0,0.6582278481012658,1.0,[[25 12] [15 27]],1_1
0.5,0,0.6708860759493671,1.0,[[28  9] [17 25]],1_2
0.5,0,0.6329113924050633,1.0,[[26 11] [18 24]],1_3
0.5,0,0.620253164556962,1.0,[[26 11] [19 23]],1_4
0.5,0,0.6075949367088608,1.0,[[26 11] [20 22]],1_5
0.5,0,0.6835443037974683,0.7468354430379747,[[34  3] [22 20]],6_1
0.5,0,0.6455696202531646,0.6582278481012658,[[31  6] [22 20]],6_2
0.5,0,0.6075949367088608,0.6329113924050633,[[30  7] [24 18]],6_3
0.5,0,0.5822784810126582,0.620253164556962,[[30  7] [26 16]],6_4
0.5,0,0.5949367088607594,0.6329113924050633,[[30  7] [25 17]],6_5
0.5,0,0.620253164556962,0.620253164556962,[[28  9] [21 21]],11_1
0.5,0,0.6455696202531646,0.6455696202531646,[[29  8] [20 22]],11_2
0.5,0,0.6075949367088608,0.6075949367088608,[[27 10] [21 21]],11_3
0.5,0,0.6075949367088608,0.569620253164557,[[26 11] [20 22]],11_4
0.5,0,0.6075949367088608,0.5569620253164557,[[25 12] [19 23]],11_5
0.5,0,0.6455696202531646,0.6329113924050633,[[35  2] [26 16]],16_1
0.5,0,0.6075949367088608,0.5443037974683544,[[31  6] [25 17]],16_2
0.5,0,0.6075949367088608,0.5443037974683544,[[30  7] [24 18]],16_3
0.5,0,0.5949367088607594,0.5569620253164557,[[30  7] [25 17]],16_4
0.5,0,0.5949367088607594,0.5443037974683544,[[29  8] [24 18]],16_5
0.5,0,0.5949367088607594,0.620253164556962,[[31  6] [26 16]],21_1
0.5,0,0.5189873417721519,0.569620253164557,[[28  9] [29 13]],21_2
0.5,0,0.6075949367088608,0.5569620253164557,[[28  9] [22 20]],21_3
0.5,0,0.620253164556962,0.5443037974683544,[[28  9] [21 21]],21_4
0.5,0,0.6329113924050633,0.5316455696202531,[[28  9] [20 22]],21_5
0.5,0,0.6455696202531646,0.6582278481012658,[[36  1] [27 15]],26_1
0.5,0,0.5949367088607594,0.5822784810126582,[[36  1] [31 11]],26_2
0.5,0,0.5569620253164557,0.5443037974683544,[[34  3] [32 10]],26_3
0.5,0,0.5443037974683544,0.569620253164557,[[33  4] [32 10]],26_4
0.5,0,0.5443037974683544,0.569620253164557,[[32  5] [31 11]],26_5
0.5,1,0.6582278481012658,1.0,[[26 10] [17 26]],1_1
0.5,1,0.6582278481012658,1.0,[[28  8] [19 24]],1_2
0.5,1,0.6455696202531646,1.0,[[28  8] [20 23]],1_3
0.5,1,0.6455696202531646,1.0,[[28  8] [20 23]],1_4
0.5,1,0.6708860759493671,1.0,[[29  7] [19 24]],1_5
0.5,1,0.5316455696202531,0.6962025316455697,[[30  6] [31 12]],6_1
0.5,1,0.5063291139240507,0.7088607594936709,[[29  7] [32 11]],6_2
0.5,1,0.4810126582278481,0.6835443037974683,[[28  8] [33 10]],6_3
0.5,1,0.4936708860759494,0.6835443037974683,[[28  8] [32 11]],6_4
0.5,1,0.4936708860759494,0.6835443037974683,[[28  8] [32 11]],6_5
0.5,1,0.5949367088607594,0.6962025316455697,[[29  7] [25 18]],11_1
0.5,1,0.5949367088607594,0.6962025316455697,[[29  7] [25 18]],11_2
0.5,1,0.6075949367088608,0.6329113924050633,[[29  7] [24 19]],11_3
0.5,1,0.6075949367088608,0.6455696202531646,[[28  8] [23 20]],11_4
0.5,1,0.6075949367088608,0.6075949367088608,[[28  8] [23 20]],11_5
0.5,1,0.6075949367088608,0.569620253164557,[[33  3] [28 15]],16_1
0.5,1,0.569620253164557,0.5569620253164557,[[30  6] [28 15]],16_2
0.5,1,0.5443037974683544,0.5569620253164557,[[29  7] [29 14]],16_3
0.5,1,0.569620253164557,0.620253164556962,[[29  7] [27 16]],16_4
0.5,1,0.569620253164557,0.620253164556962,[[29  7] [27 16]],16_5
0.5,1,0.6582278481012658,0.620253164556962,[[32  4] [23 20]],21_1
